,4b. close (USD),5. volume,6. market cap (USD)
2020-06-22,0.18928000,121678902.80000000,121678902.80000000
2020-06-21,0.18602000,66591992.60000000,66591992.60000000
2020-06-20,0.18792000,65244804.20000000,65244804.20000000
2020-06-19,0.18722000,101395871.00000000,101395871.00000000
2020-06-18,0.18975000,83020048.80000000,83020048.80000000
2020-06-17,0.19315000,143789678.40000001,143789678.40000001
2020-06-16,0.19238000,76442039.80000000,76442039.80000000
2020-06-15,0.19238000,130419971.50000000,130419971.50000000
2020-06-14,0.19022000,58429094.70000000,58429094.70000000
2020-06-13,0.19234000,63292600.90000000,63292600.90000000
2020-06-12,0.19307000,75546910.50000000,75546910.50000000
2020-06-11,0.18817000,132263967.70000000,132263967.70000000
2020-06-10,0.20266000,75706855.20000000,75706855.20000000
2020-06-09,0.20127000,81665800.90000001,81665800.90000001
2020-06-08,0.20403000,63036054.20000000,63036054.20000000
2020-06-07,0.20329000,93329744.20000000,93329744.20000000
2020-06-06,0.20361000,79279154.80000000,79279154.80000000
2020-06-05,0.20274000,98700901.50000000,98700901.50000000
2020-06-04,0.20427000,126378226.80000000,126378226.80000000
2020-06-03,0.20410000,102410983.80000000,102410983.80000000
2020-06-02,0.20301000,203819088.30000001,203819088.30000001
2020-06-01,0.21100000,157851522.00000000,157851522.00000000
2020-05-31,0.20245000,180118253.59999999,180118253.59999999
2020-05-30,0.20701000,155426836.00000000,155426836.00000000
2020-05-29,0.19759000,98632638.40000001,98632638.40000001
2020-05-28,0.20052000,110627844.20000000,110627844.20000000
2020-05-27,0.19791000,99410860.40000001,99410860.40000001
2020-05-26,0.19372000,91454592.20000000,91454592.20000000
2020-05-25,0.19622000,96947010.80000000,96947010.80000000
2020-05-24,0.19256000,88708243.70000000,88708243.70000000
2020-05-23,0.19883000,88342183.59999999,88342183.59999999
2020-05-22,0.20034000,134747810.59999999,134747810.59999999
2020-05-21,0.19434000,119870681.59999999,119870681.59999999
2020-05-20,0.20179000,106603358.09999999,106603358.09999999
2020-05-19,0.20496000,99600289.00000000,99600289.00000000
2020-05-18,0.20543000,129797461.70000000,129797461.70000000
2020-05-17,0.20131000,85924995.00000000,85924995.00000000
2020-05-16,0.19969000,94327453.00000000,94327453.00000000
2020-05-15,0.19818000,142260472.90000001,142260472.90000001
2020-05-14,0.20386000,123608208.00000000,123608208.00000000
2020-05-13,0.20177000,95212470.09999999,95212470.09999999
2020-05-12,0.19711000,120759033.70000000,120759033.70000000
2020-05-11,0.19254000,188926069.19999999,188926069.19999999
2020-05-10,0.19702000,310627388.10000002,310627388.10000002
2020-05-09,0.21642000,159019230.09999999,159019230.09999999
2020-05-08,0.21865000,133922204.40000001,133922204.40000001
2020-05-07,0.21862000,175859218.00000000,175859218.00000000
2020-05-06,0.21158000,131362572.40000001,131362572.40000001
2020-05-05,0.21688000,106925948.70000000,106925948.70000000
2020-05-04,0.21776000,166756745.30000001,166756745.30000001
2020-05-03,0.21936000,111226961.59999999,111226961.59999999
2020-05-02,0.22369000,119932182.70000000,119932182.70000000
2020-05-01,0.21786000,160339801.00000000,160339801.00000000
2020-04-30,0.21135000,314088335.10000002,314088335.10000002
2020-04-29,0.22648000,292096742.30000001,292096742.30000001
2020-04-28,0.21416000,244843302.09999999,244843302.09999999
2020-04-27,0.19747000,104536714.30000000,104536714.30000000
2020-04-26,0.19618000,93225699.40000001,93225699.40000001
2020-04-25,0.19418000,78779257.09999999,78779257.09999999
2020-04-24,0.19325000,113830925.09999999,113830925.09999999
2020-04-23,0.19260000,179113808.30000001,179113808.30000001
2020-04-22,0.18804000,93916879.30000000,93916879.30000000
2020-04-21,0.18341000,111773322.90000001,111773322.90000001
2020-04-20,0.18151000,174028243.00000000,174028243.00000000
2020-04-19,0.18901000,89989794.30000000,89989794.30000000
2020-04-18,0.19544000,113765553.30000000,113765553.30000000
2020-04-17,0.18863000,91976842.00000000,91976842.00000000
2020-04-16,0.19053000,220290862.90000001,220290862.90000001
2020-04-15,0.18050000,121466630.09999999,121466630.09999999
2020-04-14,0.18613000,93684121.09999999,93684121.09999999
2020-04-13,0.18763000,158956441.40000001,158956441.40000001
2020-04-12,0.18939000,129786730.40000001,129786730.40000001
2020-04-11,0.18850000,100598265.90000001,100598265.90000001
2020-04-10,0.18758000,160752187.00000000,160752187.00000000
2020-04-09,0.19829000,104421253.80000000,104421253.80000000
2020-04-08,0.20192000,154841655.00000000,154841655.00000000
2020-04-07,0.19285000,271460619.00000000,271460619.00000000
2020-04-06,0.19803000,225433233.40000001,225433233.40000001
2020-04-05,0.17925000,83641306.30000000,83641306.30000000
2020-04-04,0.18114000,117148787.30000000,117148787.30000000
2020-04-03,0.17957000,170663444.50000000,170663444.50000000
2020-04-02,0.17828000,223398206.00000000,223398206.00000000
2020-04-01,0.17494000,184017110.90000001,184017110.90000001
2020-03-31,0.17353000,158613778.59999999,158613778.59999999
2020-03-30,0.17112000,181804091.30000001,181804091.30000001
2020-03-29,0.16278000,187119450.09999999,187119450.09999999
2020-03-28,0.17543000,308477933.89999998,308477933.89999998
2020-03-27,0.17269000,316147728.39999998,316147728.39999998
2020-03-26,0.17593000,206023274.90000001,206023274.90000001
2020-03-25,0.16168000,200584719.19999999,200584719.19999999
2020-03-24,0.16225000,250519379.80000001,250519379.80000001
2020-03-23,0.15854000,282036084.30000001,282036084.30000001
2020-03-22,0.14776000,221088260.90000001,221088260.90000001
2020-03-21,0.15797000,270014080.00000000,270014080.00000000
2020-03-20,0.15695000,511513197.80000001,511513197.80000001
2020-03-19,0.16460000,357277613.50000000,357277613.50000000
2020-03-18,0.14760000,233087384.90000001,233087384.90000001
2020-03-17,0.14694000,317550005.39999998,317550005.39999998
2020-03-16,0.14102000,534401535.89999998,534401535.89999998
2020-03-15,0.15308000,292888161.19999999,292888161.19999999
2020-03-14,0.14588000,317354167.39999998,317354167.39999998
2020-03-13,0.15872000,1234550066.79999995,1234550066.79999995
2020-03-12,0.13549000,771225355.39999998,771225355.39999998
2020-03-11,0.20813000,178652631.50000000,178652631.50000000
2020-03-10,0.21185000,182259714.80000001,182259714.80000001
2020-03-09,0.20952000,288610509.39999998,288610509.39999998
2020-03-08,0.20385000,271417418.60000002,271417418.60000002
2020-03-07,0.23622000,95845464.20000000,95845464.20000000
2020-03-06,0.24477000,116563269.59999999,116563269.59999999
2020-03-05,0.23909000,130944711.90000001,130944711.90000001
2020-03-04,0.23453000,92570643.50000000,92570643.50000000
2020-03-03,0.23428000,130633902.50000000,130633902.50000000
2020-03-02,0.23958000,138299654.59999999,138299654.59999999
2020-03-01,0.22696000,125219316.20000000,125219316.20000000
2020-02-29,0.22892000,104602134.20000000,104602134.20000000
2020-02-28,0.23663000,190843431.69999999,190843431.69999999
2020-02-27,0.23850000,250168249.90000001,250168249.90000001
2020-02-26,0.22915000,366105232.89999998,366105232.89999998
2020-02-25,0.25209000,209531989.30000001,209531989.30000001
2020-02-24,0.27040000,184354129.69999999,184354129.69999999
2020-02-23,0.28298000,134020545.90000001,134020545.90000001
2020-02-22,0.27468000,107040364.20000000,107040364.20000000
2020-02-21,0.27418000,175945123.90000001,175945123.90000001
2020-02-20,0.27090000,270623144.60000002,270623144.60000002
2020-02-19,0.27466000,219950638.90000001,219950638.90000001
2020-02-18,0.29827000,296854594.30000001,296854594.30000001
2020-02-17,0.28736000,354803561.00000000,354803561.00000000
2020-02-16,0.29224000,381819181.69999999,381819181.69999999
2020-02-15,0.30729000,397053085.50000000,397053085.50000000
2020-02-14,0.33594000,348251076.60000002,348251076.60000002
2020-02-13,0.32709000,684720941.89999998,684720941.89999998
2020-02-12,0.30427000,358543825.10000002,358543825.10000002
2020-02-11,0.28100000,150202084.80000001,150202084.80000001
2020-02-10,0.27338000,142780388.90000001,142780388.90000001
2020-02-09,0.28257000,151863434.09999999,151863434.09999999
2020-02-08,0.27735000,164832911.09999999,164832911.09999999
2020-02-07,0.27953000,158743853.50000000,158743853.50000000
2020-02-06,0.28325000,274932947.30000001,274932947.30000001
2020-02-05,0.27774000,309852829.80000001,309852829.80000001
2020-02-04,0.26737000,273001224.89999998,273001224.89999998
2020-02-03,0.25453000,168166882.09999999,168166882.09999999
2020-02-02,0.25093000,220101966.80000001,220101966.80000001
2020-02-01,0.24141000,78963550.59999999,78963550.59999999
2020-01-31,0.23946000,122494224.80000000,122494224.80000000
2020-01-30,0.24376000,162144624.00000000,162144624.00000000
2020-01-29,0.23539000,114643264.70000000,114643264.70000000
2020-01-28,0.23906000,157599522.50000000,157599522.50000000
2020-01-27,0.23077000,102966534.50000000,102966534.50000000
2020-01-26,0.23131000,79796120.00000000,79796120.00000000
2020-01-25,0.21946000,56806347.00000000,56806347.00000000
2020-01-24,0.22222000,121855078.50000000,121855078.50000000
2020-01-23,0.22586000,105762250.00000000,105762250.00000000
2020-01-22,0.23733000,84725853.40000001,84725853.40000001
2020-01-21,0.23726000,111913129.90000001,111913129.90000001
2020-01-20,0.23314000,115112776.40000001,115112776.40000001
2020-01-19,0.23558000,180887717.90000001,180887717.90000001
2020-01-18,0.24357000,206939203.80000001,206939203.80000001
2020-01-17,0.23921000,214368960.69999999,214368960.69999999
2020-01-16,0.22900000,140095581.90000001,140095581.90000001
2020-01-15,0.23367000,237606461.80000001,237606461.80000001
2020-01-14,0.23464000,301142541.50000000,301142541.50000000
2020-01-13,0.21134000,50959156.80000000,50959156.80000000
2020-01-12,0.21539000,70711714.40000001,70711714.40000001
2020-01-11,0.21121000,119237732.20000000,119237732.20000000
2020-01-10,0.21284000,145223181.50000000,145223181.50000000
2020-01-09,0.20373000,75492140.50000000,75492140.50000000
2020-01-08,0.20750000,148861801.30000001,148861801.30000001
2020-01-07,0.21335000,206449580.59999999,206449580.59999999
2020-01-06,0.22310000,234157239.19999999,234157239.19999999
2020-01-05,0.19453000,54356477.70000000,54356477.70000000
2020-01-04,0.19305000,34239655.40000000,34239655.40000000
2020-01-03,0.19338000,70390779.30000000,70390779.30000000
2020-01-02,0.18750000,47912105.60000000,47912105.60000000
2020-01-01,0.19305000,29773022.60000000,29773022.60000000
2019-12-31,0.19295000,40610029.30000000,40610029.30000000
2019-12-30,0.19326000,41924910.40000000,41924910.40000000
2019-12-29,0.19653000,49069370.30000000,49069370.30000000
2019-12-28,0.19320000,36743672.90000000,36743672.90000000
2019-12-27,0.19003000,34971243.80000000,34971243.80000000
2019-12-26,0.18923000,46612594.50000000,46612594.50000000
2019-12-25,0.18852000,39672557.20000000,39672557.20000000
2019-12-24,0.19077000,66325389.40000000,66325389.40000000
2019-12-23,0.18953000,94859486.59999999,94859486.59999999
2019-12-22,0.19649000,53300985.10000000,53300985.10000000
2019-12-21,0.19143000,57760061.00000000,57760061.00000000
2019-12-20,0.19521000,142835629.80000001,142835629.80000001
2019-12-19,0.18780000,89497528.30000000,89497528.30000000
2019-12-18,0.19573000,208259366.69999999,208259366.69999999
2019-12-17,0.18310000,262505370.50000000,262505370.50000000
2019-12-16,0.20550000,86445966.40000001,86445966.40000001
2019-12-15,0.21735000,26223163.50000000,26223163.50000000
2019-12-14,0.21605000,31455442.10000000,31455442.10000000
2019-12-13,0.22054000,51935733.10000000,51935733.10000000
2019-12-12,0.21837000,49354032.60000000,49354032.60000000
2019-12-11,0.22093000,26282978.30000000,26282978.30000000
2019-12-10,0.22256000,44719099.90000000,44719099.90000000
2019-12-09,0.22445000,53369564.50000000,53369564.50000000
2019-12-08,0.22909000,54256414.20000000,54256414.20000000
2019-12-07,0.22699000,46945345.80000000,46945345.80000000
2019-12-06,0.22546000,72738701.20000000,72738701.20000000
2019-12-05,0.22118000,93382862.70000000,93382862.70000000
2019-12-04,0.21390000,110743259.90000001,110743259.90000001
2019-12-03,0.21951000,34655745.60000000,34655745.60000000
2019-12-02,0.21914000,65856138.90000000,65856138.90000000
2019-12-01,0.22477000,61721844.70000000,61721844.70000000
2019-11-30,0.22550000,48634883.00000000,48634883.00000000
2019-11-29,0.22998000,59986942.50000000,59986942.50000000
2019-11-28,0.22313000,58823779.60000000,58823779.60000000
2019-11-27,0.22400000,119843833.40000001,119843833.40000001
2019-11-26,0.22060000,87574733.70000000,87574733.70000000
2019-11-25,0.21731000,227026861.80000001,227026861.80000001
2019-11-24,0.21989000,95589320.70000000,95589320.70000000
2019-11-23,0.23407000,86883225.50000000,86883225.50000000
2019-11-22,0.23000000,176993164.59999999,176993164.59999999
2019-11-21,0.24345000,113065484.50000000,113065484.50000000
2019-11-20,0.25014000,78924129.30000000,78924129.30000000
2019-11-19,0.25398000,87899568.30000000,87899568.30000000
2019-11-18,0.25179000,99156396.09999999,99156396.09999999
2019-11-17,0.26311000,52073288.40000000,52073288.40000000
2019-11-16,0.26218000,52279882.00000000,52279882.00000000
2019-11-15,0.26069000,111865363.40000001,111865363.40000001
2019-11-14,0.26795000,72326033.59999999,72326033.59999999
2019-11-13,0.27202000,52680673.10000000,52680673.10000000
2019-11-12,0.27222000,77851651.40000001,77851651.40000001
2019-11-11,0.27423000,69450589.50000000,69450589.50000000
2019-11-10,0.27894000,72586430.59999999,72586430.59999999
2019-11-09,0.27990000,62848374.80000000,62848374.80000000
2019-11-08,0.27547000,165657651.59999999,165657651.59999999
2019-11-07,0.29061000,235871367.30000001,235871367.30000001
2019-11-06,0.31009000,107581885.70000000,107581885.70000000
2019-11-05,0.30061000,107569775.09999999,107569775.09999999
2019-11-04,0.29863000,85410877.00000000,85410877.00000000
2019-11-03,0.29024000,69064994.59999999,69064994.59999999
2019-11-02,0.29456000,72552309.09999999,72552309.09999999
2019-11-01,0.29146000,85376671.80000000,85376671.80000000
2019-10-31,0.29452000,100846140.40000001,100846140.40000001
2019-10-30,0.29471000,117887579.09999999,117887579.09999999
2019-10-29,0.30192000,145791308.19999999,145791308.19999999
2019-10-28,0.29447000,134306597.09999999,134306597.09999999
2019-10-27,0.29818000,180544647.90000001,180544647.90000001
2019-10-26,0.29351000,270708034.10000002,270708034.10000002
2019-10-25,0.29829000,199230614.50000000,199230614.50000000
2019-10-24,0.27596000,99386341.09999999,99386341.09999999
2019-10-23,0.27306000,187716543.59999999,187716543.59999999
2019-10-22,0.29046000,102870808.00000000,102870808.00000000
2019-10-21,0.29187000,71906227.90000001,71906227.90000001
2019-10-20,0.29386000,111491956.50000000,111491956.50000000
2019-10-19,0.29145000,103575426.59999999,103575426.59999999
2019-10-18,0.29404000,133405177.20000000,133405177.20000000
2019-10-17,0.30167000,147918252.30000001,147918252.30000001
2019-10-16,0.28331000,109182836.20000000,109182836.20000000
2019-10-15,0.28859000,147821843.40000001,147821843.40000001
2019-10-14,0.29727000,151725088.00000000,151725088.00000000
2019-10-13,0.27726000,70808721.80000000,70808721.80000000
2019-10-12,0.27226000,57869923.40000000,57869923.40000000
2019-10-11,0.26743000,71539111.70000000,71539111.70000000
2019-10-10,0.27021000,80850590.70000000,80850590.70000000
2019-10-09,0.28082000,105865868.20000000,105865868.20000000
2019-10-08,0.27740000,121934629.70000000,121934629.70000000
2019-10-07,0.27592000,210990372.80000001,210990372.80000001
2019-10-06,0.25552000,63421400.10000000,63421400.10000000
2019-10-05,0.25325000,82519531.30000000,82519531.30000000
2019-10-04,0.25243000,90663663.40000001,90663663.40000001
2019-10-03,0.24674000,71409676.90000001,71409676.90000001
2019-10-02,0.25247000,97406245.20000000,97406245.20000000
2019-10-01,0.24788000,125393526.70000000,125393526.70000000
2019-09-30,0.25660000,156913857.00000000,156913857.00000000
2019-09-29,0.24024000,43877272.40000000,43877272.40000000
2019-09-28,0.24163000,45238244.90000000,45238244.90000000
2019-09-27,0.24208000,89138447.59999999,89138447.59999999
2019-09-26,0.24220000,125772838.70000000,125772838.70000000
2019-09-25,0.24570000,169757552.30000001,169757552.30000001
2019-09-24,0.23282000,302577184.10000002,302577184.10000002
2019-09-23,0.26786000,154408602.19999999,154408602.19999999
2019-09-22,0.27653000,117475940.30000000,117475940.30000000
2019-09-21,0.28961000,113934352.20000000,113934352.20000000
2019-09-20,0.29360000,159272561.59999999,159272561.59999999
2019-09-19,0.30062000,277316439.69999999,277316439.69999999
2019-09-18,0.31344000,300972127.89999998,300972127.89999998
2019-09-17,0.28561000,217381018.09999999,217381018.09999999
2019-09-16,0.26098000,44531031.70000000,44531031.70000000
2019-09-15,0.26022000,51661196.30000000,51661196.30000000
2019-09-14,0.26124000,70537163.59999999,70537163.59999999
2019-09-13,0.25520000,47599708.20000000,47599708.20000000
2019-09-12,0.25406000,58547444.60000000,58547444.60000000
2019-09-11,0.25519000,56043242.10000000,56043242.10000000
2019-09-10,0.25859000,61643971.40000000,61643971.40000000
2019-09-09,0.25855000,58537945.70000000,58537945.70000000
2019-09-08,0.26205000,65033003.60000000,65033003.60000000
2019-09-07,0.25993000,53971229.00000000,53971229.00000000
2019-09-06,0.25110000,63377736.50000000,63377736.50000000
2019-09-05,0.25617000,43270120.30000000,43270120.30000000
2019-09-04,0.25843000,49398294.20000000,49398294.20000000
2019-09-03,0.26242000,56305107.10000000,56305107.10000000
2019-09-02,0.26060000,60783394.60000000,60783394.60000000
2019-09-01,0.25593000,32881805.20000000,32881805.20000000
2019-08-31,0.25747000,36321425.50000000,36321425.50000000
2019-08-30,0.25539000,46587713.00000000,46587713.00000000
2019-08-29,0.25698000,74454641.40000001,74454641.40000001
2019-08-28,0.25629000,55448237.70000000,55448237.70000000
2019-08-27,0.26954000,34119040.90000000,34119040.90000000
2019-08-26,0.27051000,59046898.90000000,59046898.90000000
2019-08-25,0.26954000,45191941.20000000,45191941.20000000
2019-08-24,0.27137000,42809616.80000000,42809616.80000000
2019-08-23,0.27664000,45140229.60000000,45140229.60000000
2019-08-22,0.27039000,58263968.50000000,58263968.50000000
2019-08-21,0.26589000,60607962.30000000,60607962.30000000
2019-08-20,0.27432000,49280235.20000000,49280235.20000000
2019-08-19,0.28202000,69411983.50000000,69411983.50000000
2019-08-18,0.28320000,87006862.59999999,87006862.59999999
2019-08-17,0.26546000,56461024.90000000,56461024.90000000
2019-08-16,0.26047000,66289982.60000000,66289982.60000000
2019-08-15,0.26378000,72594115.09999999,72594115.09999999
2019-08-14,0.26353000,142518597.09999999,142518597.09999999
2019-08-13,0.29800000,32483448.90000000,32483448.90000000
2019-08-12,0.30060000,26440605.70000000,26440605.70000000
2019-08-11,0.30316000,36131805.20000000,36131805.20000000
2019-08-10,0.29918000,58253124.00000000,58253124.00000000
2019-08-09,0.29649000,57778056.40000000,57778056.40000000
2019-08-08,0.30825000,57294619.10000000,57294619.10000000
2019-08-07,0.31109000,60660819.00000000,60660819.00000000
2019-08-06,0.31160000,73359257.90000001,73359257.90000001
2019-08-05,0.32242000,86161482.00000000,86161482.00000000
2019-08-04,0.31813000,52990179.10000000,52990179.10000000
2019-08-03,0.31596000,39924755.20000000,39924755.20000000
2019-08-02,0.31178000,43108296.30000000,43108296.30000000
2019-08-01,0.31575000,46026847.50000000,46026847.50000000
2019-07-31,0.31959000,48948448.50000000,48948448.50000000
2019-07-30,0.31823000,52340164.10000000,52340164.10000000
2019-07-29,0.31004000,39176999.00000000,39176999.00000000
2019-07-28,0.31218000,42792457.70000000,42792457.70000000
2019-07-27,0.30965000,64056737.50000000,64056737.50000000
2019-07-26,0.32303000,55029583.80000000,55029583.80000000
2019-07-25,0.31335000,54892791.70000000,54892791.70000000
2019-07-24,0.31548000,67739907.80000000,67739907.80000000
2019-07-23,0.30891000,63905860.10000000,63905860.10000000
2019-07-22,0.32111000,64393272.50000000,64393272.50000000
2019-07-21,0.33075000,64040258.20000000,64040258.20000000
2019-07-20,0.33279000,84000903.40000001,84000903.40000001
